报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),327546,338251,324838,335928,290521,291701,289011,315028,242916,247195,249239,193479,159760,180467,142337,152468,128949,104405,86666,
结算备付金(万元),,,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,,,607,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,,
应收票据(万元),175,162,194,1562,178,100,18,625,226,574,746,746,87,860,207,426,1313,656,353,
应收账款(万元),19686,16837,14894,6267,18564,12987,13370,7448,17026,13443,12274,6241,13717,6802,14126,8766,9416,10312,8019,
预付款项(万元),16679,19080,19757,14175,15139,13210,16482,12462,9885,7410,6661,5499,4454,4632,2633,2002,2088,1282,2345,
应收保费(万元),,,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,
应收利息(万元),580,571,538,528,890,1004,1098,1002,1009,1098,1170,1038,1247,1839,1530,1653,874,935,311,
应收股利(万元),,,,,24,24,,,,,,,,,,,,,,
其他应收款(万元),,3659,,3471,,2586,2481,2542,11005,8894,8153,7403,4118,1867,2584,1583,1115,1689,1575,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,,
存货(万元),69881,65159,56682,56857,59603,61073,49528,46140,49818,48435,44695,41505,45208,40182,46617,42998,47932,47525,45893,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,
