报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),15317,16325,37520,29131,18790,19955,16853,32602,23982,32786,50967,40883,13999,9210,16959,8644,8529,13138,10663,
结算备付金(万元),,,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,,
应收票据(万元),789,811,789,942,520,365,125,72,212,83,128,183,150,39,125,70,48,84,55,
应收账款(万元),16257,15565,14050,13029,12521,12355,8823,8993,9380,9091,6751,6734,6886,7538,5812,4510,3820,2798,2228,
预付款项(万元),11049,9621,9453,5405,9875,7972,11117,4747,6708,4164,3983,3121,5724,3820,2018,1497,1783,8243,1793,
应收保费(万元),,,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,,,
其他应收款(万元),,1752,,1182,1614,1752,1561,1240,1542,948,939,798,1015,773,624,384,257,874,477,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,,
存货(万元),1300,1356,1181,1059,1553,1248,1396,1212,1250,1367,1216,1259,1085,898,596,722,866,619,450,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,,,
其他流动资产(万元),38405,39326,25634,38105,39103,32567,36089,26980,37033,26690,13773,27077,,,,,,,,
流动资产合计(万元),84803,84756,90933,88852,83977,76213,75964,75846,80107,75129,77758,80054,28859,22279,26134,15827,15305,25756,15667,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,,
长期股权投资(万元),3338,3338,3342,3342,3282,3282,3300,3300,,,,,,,,,,100,100,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,
